dataPK,dataNro,dataNro,dataCompleta,diaDaSemana,mesEscrito,ano,anoMes,mesAnoEscrito,nroDiaNaSemana,diaDoMes,diaDoAno,mesDoAno,semanaDoAno
1005,20121001,1005,October 01 2012,Monday,October,2012,201210,Oct2012,2,1,275,10,40
1006,20121002,1006,October 02 2012,Tuesday,October,2012,201210,Oct2012,3,2,276,10,40
1007,20121003,1007,October 03 2012,Wednesday,October,2012,201210,Oct2012,4,3,277,10,40
1008,20121004,1008,October 04 2012,Thursday,October,2012,201210,Oct2012,5,4,278,10,40
1009,20121005,1009,October 05 2012,Friday,October,2012,201210,Oct2012,6,5,279,10,40
1010,20121006,1010,October 06 2012,Saturday,October,2012,201210,Oct2012,7,6,280,10,40
1011,20121007,1011,October 07 2012,Sunday,October,2012,201210,Oct2012,1,7,281,10,41
1012,20121008,1012,October 08 2012,Monday,October,2012,201210,Oct2012,2,8,282,10,41
1013,20121009,1013,October 09 2012,Tuesday,October,2012,201210,Oct2012,3,9,283,10,41
1014,20121010,1014,October 10 2012,Wednesday,October,2012,201210,Oct2012,4,10,284,10,41
1015,20121011,1015,October 11 2012,Thursday,October,2012,201210,Oct2012,5,11,285,10,41
1016,20121012,1016,October 12 2012,Friday,October,2012,201210,Oct2012,6,12,286,10,41
1017,20121013,1017,October 13 2012,Saturday,October,2012,201210,Oct2012,7,13,287,10,41
1018,20121014,1018,October 14 2012,Sunday,October,2012,201210,Oct2012,1,14,288,10,42
1019,20121015,1019,October 15 2012,Monday,October,2012,201210,Oct2012,2,15,289,10,42
1020,20121016,1020,October 16 2012,Tuesday,October,2012,201210,Oct2012,3,16,290,10,42
1021,20121017,1021,October 17 2012,Wednesday,October,2012,201210,Oct2012,4,17,291,10,42
1022,20121018,1022,October 18 2012,Thursday,October,2012,201210,Oct2012,5,18,292,10,42
1023,20121019,1023,October 19 2012,Friday,October,2012,201210,Oct2012,6,19,293,10,42
1024,20121020,1024,October 20 2012,Saturday,October,2012,201210,Oct2012,7,20,294,10,42
1025,20121021,1025,October 21 2012,Sunday,October,2012,201210,Oct2012,1,21,295,10,43
1026,20121022,1026,October 22 2012,Monday,October,2012,201210,Oct2012,2,22,296,10,43
1027,20121023,1027,October 23 2012,Tuesday,October,2012,201210,Oct2012,3,23,297,10,43
1028,20121024,1028,October 24 2012,Wednesday,October,2012,201210,Oct2012,4,24,298,10,43
1029,20121025,1029,October 25 2012,Thursday,October,2012,201210,Oct2012,5,25,299,10,43
1030,20121026,1030,October 26 2012,Friday,October,2012,201210,Oct2012,6,26,300,10,43
1031,20121027,1031,October 27 2012,Saturday,October,2012,201210,Oct2012,7,27,301,10,43
1032,20121028,1032,October 28 2012,Sunday,October,2012,201210,Oct2012,1,28,302,10,44
1033,20121029,1033,October 29 2012,Monday,October,2012,201210,Oct2012,2,29,303,10,44
1034,20121030,1034,October 30 2012,Tuesday,October,2012,201210,Oct2012,3,30,304,10,44
1035,20121031,1035,October 31 2012,Wednesday,October,2012,201210,Oct2012,4,31,305,10,44
1036,20121101,1036,November 01 2012,Thursday,November,2012,201211,Nov2012,5,1,306,11,44
1037,20121102,1037,November 02 2012,Friday,November,2012,201211,Nov2012,6,2,307,11,44
1038,20121103,1038,November 03 2012,Saturday,November,2012,201211,Nov2012,7,3,308,11,44
1039,20121104,1039,November 04 2012,Sunday,November,2012,201211,Nov2012,1,4,309,11,45
1040,20121105,1040,November 05 2012,Monday,November,2012,201211,Nov2012,2,5,310,11,45
1041,20121106,1041,November 06 2012,Tuesday,November,2012,201211,Nov2012,3,6,311,11,45
1042,20121107,1042,November 07 2012,Wednesday,November,2012,201211,Nov2012,4,7,312,11,45
1043,20121108,1043,November 08 2012,Thursday,November,2012,201211,Nov2012,5,8,313,11,45
1044,20121109,1044,November 09 2012,Friday,November,2012,201211,Nov2012,6,9,314,11,45
1045,20121110,1045,November 10 2012,Saturday,November,2012,201211,Nov2012,7,10,315,11,45
1046,20121111,1046,November 11 2012,Sunday,November,2012,201211,Nov2012,1,11,316,11,46
1047,20121112,1047,November 12 2012,Monday,November,2012,201211,Nov2012,2,12,317,11,46
1048,20121113,1048,November 13 2012,Tuesday,November,2012,201211,Nov2012,3,13,318,11,46
1049,20121114,1049,November 14 2012,Wednesday,November,2012,201211,Nov2012,4,14,319,11,46
1050,20121115,1050,November 15 2012,Thursday,November,2012,201211,Nov2012,5,15,320,11,46
1051,20121116,1051,November 16 2012,Friday,November,2012,201211,Nov2012,6,16,321,11,46
1052,20121117,1052,November 17 2012,Saturday,November,2012,201211,Nov2012,7,17,322,11,46
1053,20121118,1053,November 18 2012,Sunday,November,2012,201211,Nov2012,1,18,323,11,47
1054,20121119,1054,November 19 2012,Monday,November,2012,201211,Nov2012,2,19,324,11,47
1055,20121120,1055,November 20 2012,Tuesday,November,2012,201211,Nov2012,3,20,325,11,47
1056,20121121,1056,November 21 2012,Wednesday,November,2012,201211,Nov2012,4,21,326,11,47
1057,20121122,1057,November 22 2012,Thursday,November,2012,201211,Nov2012,5,22,327,11,47
1058,20121123,1058,November 23 2012,Friday,November,2012,201211,Nov2012,6,23,328,11,47
1059,20121124,1059,November 24 2012,Saturday,November,2012,201211,Nov2012,7,24,329,11,47
1060,20121125,1060,November 25 2012,Sunday,November,2012,201211,Nov2012,1,25,330,11,48
1061,20121126,1061,November 26 2012,Monday,November,2012,201211,Nov2012,2,26,331,11,48
1062,20121127,1062,November 27 2012,Tuesday,November,2012,201211,Nov2012,3,27,332,11,48
1063,20121128,1063,November 28 2012,Wednesday,November,2012,201211,Nov2012,4,28,333,11,48
1064,20121129,1064,November 29 2012,Thursday,November,2012,201211,Nov2012,5,29,334,11,48
1065,20121130,1065,November 30 2012,Friday,November,2012,201211,Nov2012,6,30,335,11,48
1066,20121201,1066,December 01 2012,Saturday,December,2012,201212,Dec2012,7,1,336,12,48
1067,20121202,1067,December 02 2012,Sunday,December,2012,201212,Dec2012,1,2,337,12,49
1068,20121203,1068,December 03 2012,Monday,December,2012,201212,Dec2012,2,3,338,12,49
1069,20121204,1069,December 04 2012,Tuesday,December,2012,201212,Dec2012,3,4,339,12,49
1070,20121205,1070,December 05 2012,Wednesday,December,2012,201212,Dec2012,4,5,340,12,49
1071,20121206,1071,December 06 2012,Thursday,December,2012,201212,Dec2012,5,6,341,12,49
1072,20121207,1072,December 07 2012,Friday,December,2012,201212,Dec2012,6,7,342,12,49
1073,20121208,1073,December 08 2012,Saturday,December,2012,201212,Dec2012,7,8,343,12,49
1074,20121209,1074,December 09 2012,Sunday,December,2012,201212,Dec2012,1,9,344,12,50
1075,20121210,1075,December 10 2012,Monday,December,2012,201212,Dec2012,2,10,345,12,50
1076,20121211,1076,December 11 2012,Tuesday,December,2012,201212,Dec2012,3,11,346,12,50
1077,20121212,1077,December 12 2012,Wednesday,December,2012,201212,Dec2012,4,12,347,12,50
1078,20121213,1078,December 13 2012,Thursday,December,2012,201212,Dec2012,5,13,348,12,50
1079,20121214,1079,December 14 2012,Friday,December,2012,201212,Dec2012,6,14,349,12,50
1080,20121215,1080,December 15 2012,Saturday,December,2012,201212,Dec2012,7,15,350,12,50
1081,20121216,1081,December 16 2012,Sunday,December,2012,201212,Dec2012,1,16,351,12,51
1082,20121217,1082,December 17 2012,Monday,December,2012,201212,Dec2012,2,17,352,12,51
1083,20121218,1083,December 18 2012,Tuesday,December,2012,201212,Dec2012,3,18,353,12,51
1084,20121219,1084,December 19 2012,Wednesday,December,2012,201212,Dec2012,4,19,354,12,51
1085,20121220,1085,December 20 2012,Thursday,December,2012,201212,Dec2012,5,20,355,12,51
1086,20121221,1086,December 21 2012,Friday,December,2012,201212,Dec2012,6,21,356,12,51
1087,20121222,1087,December 22 2012,Saturday,December,2012,201212,Dec2012,7,22,357,12,51
1088,20121223,1088,December 23 2012,Sunday,December,2012,201212,Dec2012,1,23,358,12,52
1089,20121224,1089,December 24 2012,Monday,December,2012,201212,Dec2012,2,24,359,12,52
1090,20121225,1090,December 25 2012,Tuesday,December,2012,201212,Dec2012,3,25,360,12,52
1091,20121226,1091,December 26 2012,Wednesday,December,2012,201212,Dec2012,4,26,361,12,52
1092,20121227,1092,December 27 2012,Thursday,December,2012,201212,Dec2012,5,27,362,12,52
1093,20121228,1093,December 28 2012,Friday,December,2012,201212,Dec2012,6,28,363,12,52
1094,20121229,1094,December 29 2012,Saturday,December,2012,201212,Dec2012,7,29,364,12,52
1095,20121230,1095,December 30 2012,Sunday,December,2012,201212,Dec2012,1,30,365,12,1
1096,20121231,1096,December 31 2012,Monday,December,2012,201212,Dec2012,2,31,366,12,1
1097,20130101,1097,January 01 2013,Tuesday,January,2013,201301,Jan2013,3,1,1,1,1
1098,20130102,1098,January 02 2013,Wednesday,January,2013,201301,Jan2013,4,2,2,1,1
1099,20130103,1099,January 03 2013,Thursday,January,2013,201301,Jan2013,5,3,3,1,1
1100,20130104,1100,January 04 2013,Friday,January,2013,201301,Jan2013,6,4,4,1,1
1101,20130105,1101,January 05 2013,Saturday,January,2013,201301,Jan2013,7,5,5,1,1
1102,20130106,1102,January 06 2013,Sunday,January,2013,201301,Jan2013,1,6,6,1,2
1103,20130107,1103,January 07 2013,Monday,January,2013,201301,Jan2013,2,7,7,1,2
1104,20130108,1104,January 08 2013,Tuesday,January,2013,201301,Jan2013,3,8,8,1,2
1105,20130109,1105,January 09 2013,Wednesday,January,2013,201301,Jan2013,4,9,9,1,2
1106,20130110,1106,January 10 2013,Thursday,January,2013,201301,Jan2013,5,10,10,1,2
1107,20130111,1107,January 11 2013,Friday,January,2013,201301,Jan2013,6,11,11,1,2
1108,20130112,1108,January 12 2013,Saturday,January,2013,201301,Jan2013,7,12,12,1,2
1109,20130113,1109,January 13 2013,Sunday,January,2013,201301,Jan2013,1,13,13,1,3
1110,20130114,1110,January 14 2013,Monday,January,2013,201301,Jan2013,2,14,14,1,3
1111,20130115,1111,January 15 2013,Tuesday,January,2013,201301,Jan2013,3,15,15,1,3
1112,20130116,1112,January 16 2013,Wednesday,January,2013,201301,Jan2013,4,16,16,1,3
1113,20130117,1113,January 17 2013,Thursday,January,2013,201301,Jan2013,5,17,17,1,3
1114,20130118,1114,January 18 2013,Friday,January,2013,201301,Jan2013,6,18,18,1,3
1115,20130119,1115,January 19 2013,Saturday,January,2013,201301,Jan2013,7,19,19,1,3
1116,20130120,1116,January 20 2013,Sunday,January,2013,201301,Jan2013,1,20,20,1,4
1117,20130121,1117,January 21 2013,Monday,January,2013,201301,Jan2013,2,21,21,1,4
1118,20130122,1118,January 22 2013,Tuesday,January,2013,201301,Jan2013,3,22,22,1,4
1119,20130123,1119,January 23 2013,Wednesday,January,2013,201301,Jan2013,4,23,23,1,4
1120,20130124,1120,January 24 2013,Thursday,January,2013,201301,Jan2013,5,24,24,1,4
1121,20130125,1121,January 25 2013,Friday,January,2013,201301,Jan2013,6,25,25,1,4
1122,20130126,1122,January 26 2013,Saturday,January,2013,201301,Jan2013,7,26,26,1,4
1123,20130127,1123,January 27 2013,Sunday,January,2013,201301,Jan2013,1,27,27,1,5
1124,20130128,1124,January 28 2013,Monday,January,2013,201301,Jan2013,2,28,28,1,5
1125,20130129,1125,January 29 2013,Tuesday,January,2013,201301,Jan2013,3,29,29,1,5
1126,20130130,1126,January 30 2013,Wednesday,January,2013,201301,Jan2013,4,30,30,1,5
1127,20130131,1127,January 31 2013,Thursday,January,2013,201301,Jan2013,5,31,31,1,5
1128,20130201,1128,February 01 2013,Friday,February,2013,201302,Feb2013,6,1,32,2,5
1129,20130202,1129,February 02 2013,Saturday,February,2013,201302,Feb2013,7,2,33,2,5
1130,20130203,1130,February 03 2013,Sunday,February,2013,201302,Feb2013,1,3,34,2,6
1131,20130204,1131,February 04 2013,Monday,February,2013,201302,Feb2013,2,4,35,2,6
1132,20130205,1132,February 05 2013,Tuesday,February,2013,201302,Feb2013,3,5,36,2,6
1133,20130206,1133,February 06 2013,Wednesday,February,2013,201302,Feb2013,4,6,37,2,6
1134,20130207,1134,February 07 2013,Thursday,February,2013,201302,Feb2013,5,7,38,2,6
1135,20130208,1135,February 08 2013,Friday,February,2013,201302,Feb2013,6,8,39,2,6
1136,20130209,1136,February 09 2013,Saturday,February,2013,201302,Feb2013,7,9,40,2,6
1137,20130210,1137,February 10 2013,Sunday,February,2013,201302,Feb2013,1,10,41,2,7
1138,20130211,1138,February 11 2013,Monday,February,2013,201302,Feb2013,2,11,42,2,7
1139,20130212,1139,February 12 2013,Tuesday,February,2013,201302,Feb2013,3,12,43,2,7
1140,20130213,1140,February 13 2013,Wednesday,February,2013,201302,Feb2013,4,13,44,2,7
1141,20130214,1141,February 14 2013,Thursday,February,2013,201302,Feb2013,5,14,45,2,7
1142,20130215,1142,February 15 2013,Friday,February,2013,201302,Feb2013,6,15,46,2,7
1143,20130216,1143,February 16 2013,Saturday,February,2013,201302,Feb2013,7,16,47,2,7
1144,20130217,1144,February 17 2013,Sunday,February,2013,201302,Feb2013,1,17,48,2,8
1145,20130218,1145,February 18 2013,Monday,February,2013,201302,Feb2013,2,18,49,2,8
1146,20130219,1146,February 19 2013,Tuesday,February,2013,201302,Feb2013,3,19,50,2,8
1147,20130220,1147,February 20 2013,Wednesday,February,2013,201302,Feb2013,4,20,51,2,8
1148,20130221,1148,February 21 2013,Thursday,February,2013,201302,Feb2013,5,21,52,2,8
1149,20130222,1149,February 22 2013,Friday,February,2013,201302,Feb2013,6,22,53,2,8
1150,20130223,1150,February 23 2013,Saturday,February,2013,201302,Feb2013,7,23,54,2,8
1151,20130224,1151,February 24 2013,Sunday,February,2013,201302,Feb2013,1,24,55,2,9
1152,20130225,1152,February 25 2013,Monday,February,2013,201302,Feb2013,2,25,56,2,9
1153,20130226,1153,February 26 2013,Tuesday,February,2013,201302,Feb2013,3,26,57,2,9
1154,20130227,1154,February 27 2013,Wednesday,February,2013,201302,Feb2013,4,27,58,2,9
1155,20130228,1155,February 28 2013,Thursday,February,2013,201302,Feb2013,5,28,59,2,9
1156,20130301,1156,March 01 2013,Friday,March,2013,201303,Mar2013,6,1,60,3,9
1157,20130302,1157,March 02 2013,Saturday,March,2013,201303,Mar2013,7,2,61,3,9
1158,20130303,1158,March 03 2013,Sunday,March,2013,201303,Mar2013,1,3,62,3,10
1159,20130304,1159,March 04 2013,Monday,March,2013,201303,Mar2013,2,4,63,3,10
1160,20130305,1160,March 05 2013,Tuesday,March,2013,201303,Mar2013,3,5,64,3,10
1161,20130306,1161,March 06 2013,Wednesday,March,2013,201303,Mar2013,4,6,65,3,10
1162,20130307,1162,March 07 2013,Thursday,March,2013,201303,Mar2013,5,7,66,3,10
1163,20130308,1163,March 08 2013,Friday,March,2013,201303,Mar2013,6,8,67,3,10
1164,20130309,1164,March 09 2013,Saturday,March,2013,201303,Mar2013,7,9,68,3,10
1165,20130310,1165,March 10 2013,Sunday,March,2013,201303,Mar2013,1,10,69,3,11
1166,20130311,1166,March 11 2013,Monday,March,2013,201303,Mar2013,2,11,70,3,11
1167,20130312,1167,March 12 2013,Tuesday,March,2013,201303,Mar2013,3,12,71,3,11
1168,20130313,1168,March 13 2013,Wednesday,March,2013,201303,Mar2013,4,13,72,3,11
1169,20130314,1169,March 14 2013,Thursday,March,2013,201303,Mar2013,5,14,73,3,11
1170,20130315,1170,March 15 2013,Friday,March,2013,201303,Mar2013,6,15,74,3,11
1171,20130316,1171,March 16 2013,Saturday,March,2013,201303,Mar2013,7,16,75,3,11
1172,20130317,1172,March 17 2013,Sunday,March,2013,201303,Mar2013,1,17,76,3,12
1173,20130318,1173,March 18 2013,Monday,March,2013,201303,Mar2013,2,18,77,3,12
1174,20130319,1174,March 19 2013,Tuesday,March,2013,201303,Mar2013,3,19,78,3,12
1175,20130320,1175,March 20 2013,Wednesday,March,2013,201303,Mar2013,4,20,79,3,12
1176,20130321,1176,March 21 2013,Thursday,March,2013,201303,Mar2013,5,21,80,3,12
1177,20130322,1177,March 22 2013,Friday,March,2013,201303,Mar2013,6,22,81,3,12
1178,20130323,1178,March 23 2013,Saturday,March,2013,201303,Mar2013,7,23,82,3,12
1179,20130324,1179,March 24 2013,Sunday,March,2013,201303,Mar2013,1,24,83,3,13
1180,20130325,1180,March 25 2013,Monday,March,2013,201303,Mar2013,2,25,84,3,13
1181,20130326,1181,March 26 2013,Tuesday,March,2013,201303,Mar2013,3,26,85,3,13
1182,20130327,1182,March 27 2013,Wednesday,March,2013,201303,Mar2013,4,27,86,3,13
1183,20130328,1183,March 28 2013,Thursday,March,2013,201303,Mar2013,5,28,87,3,13
1184,20130329,1184,March 29 2013,Friday,March,2013,201303,Mar2013,6,29,88,3,13
1185,20130330,1185,March 30 2013,Saturday,March,2013,201303,Mar2013,7,30,89,3,13
1186,20130331,1186,March 31 2013,Sunday,March,2013,201303,Mar2013,1,31,90,3,14
1187,20130401,1187,April 01 2013,Monday,April,2013,201304,Apr2013,2,1,91,4,14
1188,20130402,1188,April 02 2013,Tuesday,April,2013,201304,Apr2013,3,2,92,4,14
1189,20130403,1189,April 03 2013,Wednesday,April,2013,201304,Apr2013,4,3,93,4,14
1190,20130404,1190,April 04 2013,Thursday,April,2013,201304,Apr2013,5,4,94,4,14
1191,20130405,1191,April 05 2013,Friday,April,2013,201304,Apr2013,6,5,95,4,14
1192,20130406,1192,April 06 2013,Saturday,April,2013,201304,Apr2013,7,6,96,4,14
1193,20130407,1193,April 07 2013,Sunday,April,2013,201304,Apr2013,1,7,97,4,15
1194,20130408,1194,April 08 2013,Monday,April,2013,201304,Apr2013,2,8,98,4,15
1195,20130409,1195,April 09 2013,Tuesday,April,2013,201304,Apr2013,3,9,99,4,15
1196,20130410,1196,April 10 2013,Wednesday,April,2013,201304,Apr2013,4,10,100,4,15
1197,20130411,1197,April 11 2013,Thursday,April,2013,201304,Apr2013,5,11,101,4,15
1198,20130412,1198,April 12 2013,Friday,April,2013,201304,Apr2013,6,12,102,4,15
1199,20130413,1199,April 13 2013,Saturday,April,2013,201304,Apr2013,7,13,103,4,15
1200,20130414,1200,April 14 2013,Sunday,April,2013,201304,Apr2013,1,14,104,4,16
1201,20130415,1201,April 15 2013,Monday,April,2013,201304,Apr2013,2,15,105,4,16
1202,20130416,1202,April 16 2013,Tuesday,April,2013,201304,Apr2013,3,16,106,4,16
1203,20130417,1203,April 17 2013,Wednesday,April,2013,201304,Apr2013,4,17,107,4,16
1204,20130418,1204,April 18 2013,Thursday,April,2013,201304,Apr2013,5,18,108,4,16
1205,20130419,1205,April 19 2013,Friday,April,2013,201304,Apr2013,6,19,109,4,16
1206,20130420,1206,April 20 2013,Saturday,April,2013,201304,Apr2013,7,20,110,4,16
1207,20130421,1207,April 21 2013,Sunday,April,2013,201304,Apr2013,1,21,111,4,17
1208,20130422,1208,April 22 2013,Monday,April,2013,201304,Apr2013,2,22,112,4,17
1209,20130423,1209,April 23 2013,Tuesday,April,2013,201304,Apr2013,3,23,113,4,17
1210,20130424,1210,April 24 2013,Wednesday,April,2013,201304,Apr2013,4,24,114,4,17
1211,20130425,1211,April 25 2013,Thursday,April,2013,201304,Apr2013,5,25,115,4,17
1212,20130426,1212,April 26 2013,Friday,April,2013,201304,Apr2013,6,26,116,4,17
1213,20130427,1213,April 27 2013,Saturday,April,2013,201304,Apr2013,7,27,117,4,17
1214,20130428,1214,April 28 2013,Sunday,April,2013,201304,Apr2013,1,28,118,4,18
1215,20130429,1215,April 29 2013,Monday,April,2013,201304,Apr2013,2,29,119,4,18
1216,20130430,1216,April 30 2013,Tuesday,April,2013,201304,Apr2013,3,30,120,4,18
1217,20130501,1217,May 01 2013,Wednesday,May,2013,201305,May2013,4,1,121,5,18
1218,20130502,1218,May 02 2013,Thursday,May,2013,201305,May2013,5,2,122,5,18
1219,20130503,1219,May 03 2013,Friday,May,2013,201305,May2013,6,3,123,5,18
1220,20130504,1220,May 04 2013,Saturday,May,2013,201305,May2013,7,4,124,5,18
1221,20130505,1221,May 05 2013,Sunday,May,2013,201305,May2013,1,5,125,5,19
1222,20130506,1222,May 06 2013,Monday,May,2013,201305,May2013,2,6,126,5,19
1223,20130507,1223,May 07 2013,Tuesday,May,2013,201305,May2013,3,7,127,5,19
1224,20130508,1224,May 08 2013,Wednesday,May,2013,201305,May2013,4,8,128,5,19
1225,20130509,1225,May 09 2013,Thursday,May,2013,201305,May2013,5,9,129,5,19
1226,20130510,1226,May 10 2013,Friday,May,2013,201305,May2013,6,10,130,5,19
1227,20130511,1227,May 11 2013,Saturday,May,2013,201305,May2013,7,11,131,5,19
1228,20130512,1228,May 12 2013,Sunday,May,2013,201305,May2013,1,12,132,5,20
1229,20130513,1229,May 13 2013,Monday,May,2013,201305,May2013,2,13,133,5,20
1230,20130514,1230,May 14 2013,Tuesday,May,2013,201305,May2013,3,14,134,5,20
1231,20130515,1231,May 15 2013,Wednesday,May,2013,201305,May2013,4,15,135,5,20
1232,20130516,1232,May 16 2013,Thursday,May,2013,201305,May2013,5,16,136,5,20
1233,20130517,1233,May 17 2013,Friday,May,2013,201305,May2013,6,17,137,5,20
1234,20130518,1234,May 18 2013,Saturday,May,2013,201305,May2013,7,18,138,5,20
1235,20130519,1235,May 19 2013,Sunday,May,2013,201305,May2013,1,19,139,5,21
1236,20130520,1236,May 20 2013,Monday,May,2013,201305,May2013,2,20,140,5,21
1237,20130521,1237,May 21 2013,Tuesday,May,2013,201305,May2013,3,21,141,5,21
1238,20130522,1238,May 22 2013,Wednesday,May,2013,201305,May2013,4,22,142,5,21
